Year,Section,Slot,ScenarioText,ImageFiles,QuestionText,AnswerType,Options,CorrectAnswer
2024,DI-LR,2,"The above is a schematic diagram of walkways (indicated by all the
                            straight-lines) and lakes (3 of them, each in the shape of rectangles â shaded in the
                            diagram) of a gated area. Different points on the walkway are indicated by letters (A
                            through P) with distances being OP = 150 m, ON = MN = 300 m, ML = 400 m, EL = 200 m, DE =
                            400 m. The following additional information about the facilities in the area is
                            known. 1. The only entry/exit point is at C. 2. There are many residences within
                            the gated area; all of them are located on the path AH and ML with four of them being at A,
                            H, M, and L. 3. The post office is located at P and the bank is located at B.",images\2024_slot2_scen1_1.jpg,"Visitors coming for morning walks are allowed to enter as long as they do not pass by any
                                of the residences and do not cross any point (except C) more than once. What is the
                                maximum distance (in m) that such a visitor can walk within the gated area?",Numerical,,3500
2024,DI-LR,2,"Eight gymnastics players numbered 1 through 8 underwent a training camp where
                            they were coached by three coaches - Xena, Yuki, and Zara. Each coach trained at least two
                            players. Yuki trained only even numbered players, while Zara trained only odd numbered
                            players. After the camp, the coaches evaluated the players and gave integer ratings to the
                            respective players trained by them on a scale of 1 to 7, with 1 being the lowest rating and
                            7 the highest. The following additional information is known. 1. Xena
                            trained more players than Yuki. 2. Player-1 and Player-4 were trained by the same
                            coach, while the coaches who trained Player-2, Player-3 and Player-5 were all
                            different. 3. Player-5 and Player-7 were trained by the same coach and got the same
                            rating. All other players got a unique rating. 4. The average of the ratings of all the
                            players was 4. 5. Player-2 got the highest rating. 6. The average of the ratings
                            of the players trained by Yuki was twice that of the players trained by Xena and two more
                            than that of the players trained by Zara. 7. Player-4's rating was double of
                            Player-8's and less than Player-5's.",,What best can be concluded about the number of players coached by Zara?,MCQ,Exactly 3 | Either 2 or 3 or 4 | Exactly 2 | Either 2 or 3,C
2024,DI-LR,2,"Eight gymnastics players numbered 1 through 8 underwent a training camp where
                            they were coached by three coaches - Xena, Yuki, and Zara. Each coach trained at least two
                            players. Yuki trained only even numbered players, while Zara trained only odd numbered
                            players. After the camp, the coaches evaluated the players and gave integer ratings to the
                            respective players trained by them on a scale of 1 to 7, with 1 being the lowest rating and
                            7 the highest. The following additional information is known. 1. Xena
                            trained more players than Yuki. 2. Player-1 and Player-4 were trained by the same
                            coach, while the coaches who trained Player-2, Player-3 and Player-5 were all
                            different. 3. Player-5 and Player-7 were trained by the same coach and got the same
                            rating. All other players got a unique rating. 4. The average of the ratings of all the
                            players was 4. 5. Player-2 got the highest rating. 6. The average of the ratings
                            of the players trained by Yuki was twice that of the players trained by Xena and two more
                            than that of the players trained by Zara. 7. Player-4's rating was double of
                            Player-8's and less than Player-5's.",,What was the rating of Player-7?,Numerical,,4
2024,DI-LR,2,"Eight gymnastics players numbered 1 through 8 underwent a training camp where
                            they were coached by three coaches - Xena, Yuki, and Zara. Each coach trained at least two
                            players. Yuki trained only even numbered players, while Zara trained only odd numbered
                            players. After the camp, the coaches evaluated the players and gave integer ratings to the
                            respective players trained by them on a scale of 1 to 7, with 1 being the lowest rating and
                            7 the highest. The following additional information is known. 1. Xena
                            trained more players than Yuki. 2. Player-1 and Player-4 were trained by the same
                            coach, while the coaches who trained Player-2, Player-3 and Player-5 were all
                            different. 3. Player-5 and Player-7 were trained by the same coach and got the same
                            rating. All other players got a unique rating. 4. The average of the ratings of all the
                            players was 4. 5. Player-2 got the highest rating. 6. The average of the ratings
                            of the players trained by Yuki was twice that of the players trained by Xena and two more
                            than that of the players trained by Zara. 7. Player-4's rating was double of
                            Player-8's and less than Player-5's.",,What was the rating of Player-6?,Numerical,,5
2024,DI-LR,2,"Eight gymnastics players numbered 1 through 8 underwent a training camp where
                            they were coached by three coaches - Xena, Yuki, and Zara. Each coach trained at least two
                            players. Yuki trained only even numbered players, while Zara trained only odd numbered
                            players. After the camp, the coaches evaluated the players and gave integer ratings to the
                            respective players trained by them on a scale of 1 to 7, with 1 being the lowest rating and
                            7 the highest. The following additional information is known. 1. Xena
                            trained more players than Yuki. 2. Player-1 and Player-4 were trained by the same
                            coach, while the coaches who trained Player-2, Player-3 and Player-5 were all
                            different. 3. Player-5 and Player-7 were trained by the same coach and got the same
                            rating. All other players got a unique rating. 4. The average of the ratings of all the
                            players was 4. 5. Player-2 got the highest rating. 6. The average of the ratings
                            of the players trained by Yuki was twice that of the players trained by Xena and two more
                            than that of the players trained by Zara. 7. Player-4's rating was double of
                            Player-8's and less than Player-5's.",,For how many players the ratings can be determined with certainty?,Numerical,,6
2024,DI-LR,2,"Eight gymnastics players numbered 1 through 8 underwent a training camp where
                            they were coached by three coaches - Xena, Yuki, and Zara. Each coach trained at least two
                            players. Yuki trained only even numbered players, while Zara trained only odd numbered
                            players. After the camp, the coaches evaluated the players and gave integer ratings to the
                            respective players trained by them on a scale of 1 to 7, with 1 being the lowest rating and
                            7 the highest. The following additional information is known. 1. Xena
                            trained more players than Yuki. 2. Player-1 and Player-4 were trained by the same
                            coach, while the coaches who trained Player-2, Player-3 and Player-5 were all
                            different. 3. Player-5 and Player-7 were trained by the same coach and got the same
                            rating. All other players got a unique rating. 4. The average of the ratings of all the
                            players was 4. 5. Player-2 got the highest rating. 6. The average of the ratings
                            of the players trained by Yuki was twice that of the players trained by Xena and two more
                            than that of the players trained by Zara. 7. Player-4's rating was double of
                            Player-8's and less than Player-5's.",,Who all were the players trained by Xena?,MCQ,"Player-1, Player-3, Player-4, Player-6 | Player-1, Player-4, Player-6, Player-8 | Player-1, Player-3, Player-4, Player-8 | Player-1, Player-3, Player-4",C
2024,DI-LR,2,"The numbers 1, 2, 3, 4, 5, 6, 7, 8, 9, and 10 are placed in ten slots of the
                            following grid based on the conditions below. 1. Numbers in any row appear in an increasing order from left
                            to right. 2. Numbers in any column appear in a decreasing order from top to
                            bottom. 3. 1 is placed either in the same row or in the same column as 10. 4.
                            Neither 2 nor 3 is placed in the same row or in the same column as 10. 5. Neither 7
                            nor 8 is placed in the same row or in the same column as 9. 6. 4 and 6 are placed in
                            the same row.",images\2024_slot2_scen3_1.jpg,What is the row number which has the least sum of numbers placed in that row?,Numerical,,4
2024,DI-LR,2,"The numbers 1, 2, 3, 4, 5, 6, 7, 8, 9, and 10 are placed in ten slots of the
                            following grid based on the conditions below. 1. Numbers in any row appear in an increasing order from left
                            to right. 2. Numbers in any column appear in a decreasing order from top to
                            bottom. 3. 1 is placed either in the same row or in the same column as 10. 4.
                            Neither 2 nor 3 is placed in the same row or in the same column as 10. 5. Neither 7
                            nor 8 is placed in the same row or in the same column as 9. 6. 4 and 6 are placed in
                            the same row.",images\2024_slot2_scen3_1.jpg,"Which of the following statements MUST be true? I. 10 is placed in a slot
                                in Row 1. II. 1 is placed in a slot in Row 4.",MCQ,Both I and II | Only I | Only II | Neither I nor II,A
2024,DI-LR,2,"The numbers 1, 2, 3, 4, 5, 6, 7, 8, 9, and 10 are placed in ten slots of the
                            following grid based on the conditions below. 1. Numbers in any row appear in an increasing order from left
                            to right. 2. Numbers in any column appear in a decreasing order from top to
                            bottom. 3. 1 is placed either in the same row or in the same column as 10. 4.
                            Neither 2 nor 3 is placed in the same row or in the same column as 10. 5. Neither 7
                            nor 8 is placed in the same row or in the same column as 9. 6. 4 and 6 are placed in
                            the same row.",images\2024_slot2_scen3_1.jpg,"Which of the following statements MUST be true? I. 2 is placed in a slot
                                in Column 2. II. 3 is placed in a slot in Column 3.",MCQ,Both I and II | Neither I nor II | Only II | Only I,B
2024,DI-LR,2,"The numbers 1, 2, 3, 4, 5, 6, 7, 8, 9, and 10 are placed in ten slots of the
                            following grid based on the conditions below. 1. Numbers in any row appear in an increasing order from left
                            to right. 2. Numbers in any column appear in a decreasing order from top to
                            bottom. 3. 1 is placed either in the same row or in the same column as 10. 4.
                            Neither 2 nor 3 is placed in the same row or in the same column as 10. 5. Neither 7
                            nor 8 is placed in the same row or in the same column as 9. 6. 4 and 6 are placed in
                            the same row.",images\2024_slot2_scen3_1.jpg,"For how many slots in the grid, placement of numbers CANNOT be determined with certainty?",Numerical,,2
2024,DI-LR,2,"The numbers 1, 2, 3, 4, 5, 6, 7, 8, 9, and 10 are placed in ten slots of the
                            following grid based on the conditions below. 1. Numbers in any row appear in an increasing order from left
                            to right. 2. Numbers in any column appear in a decreasing order from top to
                            bottom. 3. 1 is placed either in the same row or in the same column as 10. 4.
                            Neither 2 nor 3 is placed in the same row or in the same column as 10. 5. Neither 7
                            nor 8 is placed in the same row or in the same column as 9. 6. 4 and 6 are placed in
                            the same row.",images\2024_slot2_scen3_1.jpg,What is the sum of the numbers placed in Column 4?,Numerical,,26
2024,DI-LR,2,"An online e-commerce firm receives daily integer product ratings from 1 through
                            5 given by buyers. The daily average is the average of the ratings given on that day. The
                            cumulative average is the average of all ratings given on or before that day. The
                            rating system began on Day 1, and the cumulative averages were 3 and 3.1 at the end of Day 1
                            and Day 2, respectively. The distribution of ratings on Day 2 is given in the figure
                            below. The following information is known about ratings on Day
                            3. 1. 100 buyers gave product ratings on Day 3. 2. The modes of the product
                            ratings were 4 and 5. 3. The numbers of buyers giving each product rating are non-zero
                            multiples of 10. 4. The same number of buyers gave product ratings of 1 and 2, and that
                            number is half the number of buyers who gave a rating of 3.",images\2024_slot2_scen4_1.jpg,How many buyers gave ratings on Day 1?,Numerical,,150
2024,DI-LR,2,"An online e-commerce firm receives daily integer product ratings from 1 through
                            5 given by buyers. The daily average is the average of the ratings given on that day. The
                            cumulative average is the average of all ratings given on or before that day. The
                            rating system began on Day 1, and the cumulative averages were 3 and 3.1 at the end of Day 1
                            and Day 2, respectively. The distribution of ratings on Day 2 is given in the figure
                            below. The following information is known about ratings on Day
                            3. 1. 100 buyers gave product ratings on Day 3. 2. The modes of the product
                            ratings were 4 and 5. 3. The numbers of buyers giving each product rating are non-zero
                            multiples of 10. 4. The same number of buyers gave product ratings of 1 and 2, and that
                            number is half the number of buyers who gave a rating of 3.",images\2024_slot2_scen4_1.jpg,What is the daily average rating of Day 3?,MCQ,3.5 | 3.2 | 3.0 | 3.6,D
2024,DI-LR,2,"An online e-commerce firm receives daily integer product ratings from 1 through
                            5 given by buyers. The daily average is the average of the ratings given on that day. The
                            cumulative average is the average of all ratings given on or before that day. The
                            rating system began on Day 1, and the cumulative averages were 3 and 3.1 at the end of Day 1
                            and Day 2, respectively. The distribution of ratings on Day 2 is given in the figure
                            below. The following information is known about ratings on Day
                            3. 1. 100 buyers gave product ratings on Day 3. 2. The modes of the product
                            ratings were 4 and 5. 3. The numbers of buyers giving each product rating are non-zero
                            multiples of 10. 4. The same number of buyers gave product ratings of 1 and 2, and that
                            number is half the number of buyers who gave a rating of 3.",images\2024_slot2_scen4_1.jpg,What is the median of all ratings given on Day 3?,Numerical,,4
2024,DI-LR,2,"An online e-commerce firm receives daily integer product ratings from 1 through
                            5 given by buyers. The daily average is the average of the ratings given on that day. The
                            cumulative average is the average of all ratings given on or before that day. The
                            rating system began on Day 1, and the cumulative averages were 3 and 3.1 at the end of Day 1
                            and Day 2, respectively. The distribution of ratings on Day 2 is given in the figure
                            below. The following information is known about ratings on Day
                            3. 1. 100 buyers gave product ratings on Day 3. 2. The modes of the product
                            ratings were 4 and 5. 3. The numbers of buyers giving each product rating are non-zero
                            multiples of 10. 4. The same number of buyers gave product ratings of 1 and 2, and that
                            number is half the number of buyers who gave a rating of 3.",images\2024_slot2_scen4_1.jpg,Which of the following is true about the cumulative average ratings of Day 2 and Day 3?,MCQ,"The cumulative average of Day 3 increased by less than 5% from Day 2. | The cumulative average of Day 3 increased by more than 8% from Day 2. | The cumulative average of Day 3 increased by a percentage between 5% and 8%
                                            from Day 2. | The cumulative average of Day 3 decreased from Day 2.",C
2024,DI-LR,2,"The two plots below give the following information about six firms A, B, C, D,
                            E, and F for 2019 and 2023. PAT: The firm's profits after taxes in Rs.
                            crores, ES: The firm's employee strength, that is the number of employees in the
                            firm, and PRD: The percentage of the firm's PAT that they spend on Research and
                            Development (R&D). In the plots, the horizontal and vertical coordinates of point
                            representing each firm gives their ES and PAT values respectively. The PRD values of each
                            firm are proportional to the areas around the points representing each firm. The areas are
                            comparable between the two plots, i.e., equal areas in the two plots represent the same PRD
                            values for the two years.",images\2024_slot2_scen5_1.jpg,"Assume that the annual rate of growth in PAT over the previous year (ARG) remained
                                constant over the years for each of the six firms. Which among the firms A, B, C, and E
                                had the highest ARG?",MCQ,Firm C | Firm B | Firm A | Firm E,D
2024,DI-LR,2,"The two plots below give the following information about six firms A, B, C, D,
                            E, and F for 2019 and 2023. PAT: The firm's profits after taxes in Rs.
                            crores, ES: The firm's employee strength, that is the number of employees in the
                            firm, and PRD: The percentage of the firm's PAT that they spend on Research and
                            Development (R&D). In the plots, the horizontal and vertical coordinates of point
                            representing each firm gives their ES and PAT values respectively. The PRD values of each
                            firm are proportional to the areas around the points representing each firm. The areas are
                            comparable between the two plots, i.e., equal areas in the two plots represent the same PRD
                            values for the two years.",images\2024_slot2_scen5_1.jpg,"The ratio of the amount of money spent by Firm C on R&D in 2019 to that in 2023
                                is closest to",MCQ,5 : 9 | 9 : 5 | 9:4 | 5 : 6,B
2024,DI-LR,2,"The two plots below give the following information about six firms A, B, C, D,
                            E, and F for 2019 and 2023. PAT: The firm's profits after taxes in Rs.
                            crores, ES: The firm's employee strength, that is the number of employees in the
                            firm, and PRD: The percentage of the firm's PAT that they spend on Research and
                            Development (R&D). In the plots, the horizontal and vertical coordinates of point
                            representing each firm gives their ES and PAT values respectively. The PRD values of each
                            firm are proportional to the areas around the points representing each firm. The areas are
                            comparable between the two plots, i.e., equal areas in the two plots represent the same PRD
                            values for the two years.",images\2024_slot2_scen5_1.jpg,"Which among the firms A, C, E, and F had the maximum PAT per employee in 2023?",MCQ,Firm C | Firm A | Firm E | Firm F,A
2024,DI-LR,2,"The two plots below give the following information about six firms A, B, C, D,
                            E, and F for 2019 and 2023. PAT: The firm's profits after taxes in Rs.
                            crores, ES: The firm's employee strength, that is the number of employees in the
                            firm, and PRD: The percentage of the firm's PAT that they spend on Research and
                            Development (R&D). In the plots, the horizontal and vertical coordinates of point
                            representing each firm gives their ES and PAT values respectively. The PRD values of each
                            firm are proportional to the areas around the points representing each firm. The areas are
                            comparable between the two plots, i.e., equal areas in the two plots represent the same PRD
                            values for the two years.",images\2024_slot2_scen5_1.jpg,"Which among the firms C, D, E, and F had the least amount of R&D spending per employee in
                                2023?",MCQ,Firm D | Firm E | Firm C | Firm F,A
2024,DI-LR,3,"The table given below shows the amount, in grams, of carbohydrate, protein, fat
                            and all other nutrients, per 100 grams of nutrients in seven foodgrains. The first column
                            shows the foodgrain category and the second column its codename. The table has some missing
                            values. The following additional facts are known. 1. Both the
                            pseudo-cereals had higher amounts of carbohydrate as well as higher amounts of protein than
                            any millet. 2. Both the cereals had higher amounts of carbohydrate than any
                            pseudo-cereal. 3. All the missing values of carbohydrate amounts (in grams) for all the
                            foodgrains are non-zero multiples of 5. 4. All the missing values of protein, fat and
                            other nutrients amounts (in grams) for all the foodgrains are non-zero multiples of
                            4. 5. P1 contained double the amount of protein that M3 contains.",images\2024_slot3_scen1_1.jpg,"How many foodgrains had a higher amount of carbohydrate per 100 grams of nutrients than
                                M1?",Numerical,,5
2024,DI-LR,3,"The table given below shows the amount, in grams, of carbohydrate, protein, fat
                            and all other nutrients, per 100 grams of nutrients in seven foodgrains. The first column
                            shows the foodgrain category and the second column its codename. The table has some missing
                            values. The following additional facts are known. 1. Both the
                            pseudo-cereals had higher amounts of carbohydrate as well as higher amounts of protein than
                            any millet. 2. Both the cereals had higher amounts of carbohydrate than any
                            pseudo-cereal. 3. All the missing values of carbohydrate amounts (in grams) for all the
                            foodgrains are non-zero multiples of 5. 4. All the missing values of protein, fat and
                            other nutrients amounts (in grams) for all the foodgrains are non-zero multiples of
                            4. 5. P1 contained double the amount of protein that M3 contains.",images\2024_slot3_scen1_1.jpg,How many grams of protein were there in 100 grams of nutrients in M2?,Numerical,,12
2024,DI-LR,3,"The table given below shows the amount, in grams, of carbohydrate, protein, fat
                            and all other nutrients, per 100 grams of nutrients in seven foodgrains. The first column
                            shows the foodgrain category and the second column its codename. The table has some missing
                            values. The following additional facts are known. 1. Both the
                            pseudo-cereals had higher amounts of carbohydrate as well as higher amounts of protein than
                            any millet. 2. Both the cereals had higher amounts of carbohydrate than any
                            pseudo-cereal. 3. All the missing values of carbohydrate amounts (in grams) for all the
                            foodgrains are non-zero multiples of 5. 4. All the missing values of protein, fat and
                            other nutrients amounts (in grams) for all the foodgrains are non-zero multiples of
                            4. 5. P1 contained double the amount of protein that M3 contains.",images\2024_slot3_scen1_1.jpg,How many grams of other nutrients were there in 100 grams of nutrients in M3?,Numerical,,24
2024,DI-LR,3,"The table given below shows the amount, in grams, of carbohydrate, protein, fat
                            and all other nutrients, per 100 grams of nutrients in seven foodgrains. The first column
                            shows the foodgrain category and the second column its codename. The table has some missing
                            values. The following additional facts are known. 1. Both the
                            pseudo-cereals had higher amounts of carbohydrate as well as higher amounts of protein than
                            any millet. 2. Both the cereals had higher amounts of carbohydrate than any
                            pseudo-cereal. 3. All the missing values of carbohydrate amounts (in grams) for all the
                            foodgrains are non-zero multiples of 5. 4. All the missing values of protein, fat and
                            other nutrients amounts (in grams) for all the foodgrains are non-zero multiples of
                            4. 5. P1 contained double the amount of protein that M3 contains.",images\2024_slot3_scen1_1.jpg,"What is the median of the number of grams of protein in 100 grams of nutrients among
                                these food grains?",Numerical,,12
2024,DI-LR,3,"Over the top (OTT) subscribers of a platform are segregated into three
                            categories: i) Kid, ii) Elder, and iii) Others. Some of the subscribers used one app and the
                            others used multiple apps to access the platform. The figure below shows the percentage of
                            the total number of subscribers in 2023 and 2024 who belong to the 'Kid' and 'Elder'
                            categories. The following additional facts are known about the numbers of
                            subscribers.1. The total number of subscribers increased by 10% from 2023 to 2024. 2.
                            In 2024, 1/2 of the subscribers from the 'Kid' category and 2/3 of the subscribers from the
                            'Elder' category subscribers use one app. 3. In 2023, the number of subscribers from
                            the 'Kid' category who used multiple apps was the same as the number of subscribers from the
                            'Elder' category who used one app. 4. 10,000 subscribers from the 'Kid' category used
                            one app and 15,000 subscribers from the 'Elder' category used multiple apps in 2023.",images\2024_slot3_scen2_1.jpg,How many subscribers belonged to the 'Others' category in 2024?,MCQ,Cannot be determined | 65000 | 45000 | 55000,D
2024,DI-LR,3,"Over the top (OTT) subscribers of a platform are segregated into three
                            categories: i) Kid, ii) Elder, and iii) Others. Some of the subscribers used one app and the
                            others used multiple apps to access the platform. The figure below shows the percentage of
                            the total number of subscribers in 2023 and 2024 who belong to the 'Kid' and 'Elder'
                            categories. The following additional facts are known about the numbers of
                            subscribers.1. The total number of subscribers increased by 10% from 2023 to 2024. 2.
                            In 2024, 1/2 of the subscribers from the 'Kid' category and 2/3 of the subscribers from the
                            'Elder' category subscribers use one app. 3. In 2023, the number of subscribers from
                            the 'Kid' category who used multiple apps was the same as the number of subscribers from the
                            'Elder' category who used one app. 4. 10,000 subscribers from the 'Kid' category used
                            one app and 15,000 subscribers from the 'Elder' category used multiple apps in 2023.",images\2024_slot3_scen2_1.jpg,What percentage of subscribers in the 'Kid' category used multiple apps in 2023?,MCQ,33.33% | 25.50% | 50.00% | 5.00%,A
2024,DI-LR,3,"Over the top (OTT) subscribers of a platform are segregated into three
                            categories: i) Kid, ii) Elder, and iii) Others. Some of the subscribers used one app and the
                            others used multiple apps to access the platform. The figure below shows the percentage of
                            the total number of subscribers in 2023 and 2024 who belong to the 'Kid' and 'Elder'
                            categories. The following additional facts are known about the numbers of
                            subscribers.1. The total number of subscribers increased by 10% from 2023 to 2024. 2.
                            In 2024, 1/2 of the subscribers from the 'Kid' category and 2/3 of the subscribers from the
                            'Elder' category subscribers use one app. 3. In 2023, the number of subscribers from
                            the 'Kid' category who used multiple apps was the same as the number of subscribers from the
                            'Elder' category who used one app. 4. 10,000 subscribers from the 'Kid' category used
                            one app and 15,000 subscribers from the 'Elder' category used multiple apps in 2023.",images\2024_slot3_scen2_1.jpg,"What was the percentage increase in the number of subscribers in the 'Elder' category
                                from 2023 to 2024?",MCQ,60% | 65% | 40% | 50%,B
2024,DI-LR,3,"Over the top (OTT) subscribers of a platform are segregated into three
                            categories: i) Kid, ii) Elder, and iii) Others. Some of the subscribers used one app and the
                            others used multiple apps to access the platform. The figure below shows the percentage of
                            the total number of subscribers in 2023 and 2024 who belong to the 'Kid' and 'Elder'
                            categories. The following additional facts are known about the numbers of
                            subscribers.1. The total number of subscribers increased by 10% from 2023 to 2024. 2.
                            In 2024, 1/2 of the subscribers from the 'Kid' category and 2/3 of the subscribers from the
                            'Elder' category subscribers use one app. 3. In 2023, the number of subscribers from
                            the 'Kid' category who used multiple apps was the same as the number of subscribers from the
                            'Elder' category who used one app. 4. 10,000 subscribers from the 'Kid' category used
                            one app and 15,000 subscribers from the 'Elder' category used multiple apps in 2023.",images\2024_slot3_scen2_1.jpg,What could be the minimum percentage of subscribers who used multiple apps in 2024?,MCQ,16.5% | 20.0% | 10.0% | 22.00%,B
2024,DI-LR,3,"The air-conditioner (AC) in a large room can be operated either in REGULAR mode
                            or in POWER mode to reduce the temperature. If the AC operates in REGULAR mode,
                            then it brings down the temperature inside the room (called inside temperature) at a
                            constant rate to the set temperature in 1 hour. If it operates in POWER mode, then this is
                            achieved in 30 minutes. If the AC is switched off, then the inside temperature
                            rises at a constant rate so as to reach the temperature outside at the time of switching off
                            in 1 hour. The temperature outside has been falling at a constant rate from 7 pm
                            onward until 3 am on a particular night. The following graph shows the inside temperature
                            between 11 pm (23:00) and 2 am (2:00) that night. The following facts are known about the AC operation that
                            night. â¢ The AC was turned on for the first time that night at 11 pm (23:00). â¢ The AC setting was changed (including turning it on/off, and/or setting different
                            temperatures) only at the beginning of the hour or at 30 minutes after the hour. â¢ The
                            AC was used in POWER mode for longer duration than in REGULAR mode during this 3-hour
                            period.",images\2024_slot3_scen3_1.jpg,How many times the AC must have been turned off between 11:01 pm and 1:59 am?,MCQ,1 | 2 | cannot be determined | 0,B
2024,DI-LR,3,"The air-conditioner (AC) in a large room can be operated either in REGULAR mode
                            or in POWER mode to reduce the temperature. If the AC operates in REGULAR mode,
                            then it brings down the temperature inside the room (called inside temperature) at a
                            constant rate to the set temperature in 1 hour. If it operates in POWER mode, then this is
                            achieved in 30 minutes. If the AC is switched off, then the inside temperature
                            rises at a constant rate so as to reach the temperature outside at the time of switching off
                            in 1 hour. The temperature outside has been falling at a constant rate from 7 pm
                            onward until 3 am on a particular night. The following graph shows the inside temperature
                            between 11 pm (23:00) and 2 am (2:00) that night. The following facts are known about the AC operation that
                            night. â¢ The AC was turned on for the first time that night at 11 pm (23:00). â¢ The AC setting was changed (including turning it on/off, and/or setting different
                            temperatures) only at the beginning of the hour or at 30 minutes after the hour. â¢ The
                            AC was used in POWER mode for longer duration than in REGULAR mode during this 3-hour
                            period.",images\2024_slot3_scen3_1.jpg,"What was the temperature outside, in degree Celsius, at 1 am?",Numerical,,34
2024,DI-LR,3,"The air-conditioner (AC) in a large room can be operated either in REGULAR mode
                            or in POWER mode to reduce the temperature. If the AC operates in REGULAR mode,
                            then it brings down the temperature inside the room (called inside temperature) at a
                            constant rate to the set temperature in 1 hour. If it operates in POWER mode, then this is
                            achieved in 30 minutes. If the AC is switched off, then the inside temperature
                            rises at a constant rate so as to reach the temperature outside at the time of switching off
                            in 1 hour. The temperature outside has been falling at a constant rate from 7 pm
                            onward until 3 am on a particular night. The following graph shows the inside temperature
                            between 11 pm (23:00) and 2 am (2:00) that night. The following facts are known about the AC operation that
                            night. â¢ The AC was turned on for the first time that night at 11 pm (23:00). â¢ The AC setting was changed (including turning it on/off, and/or setting different
                            temperatures) only at the beginning of the hour or at 30 minutes after the hour. â¢ The
                            AC was used in POWER mode for longer duration than in REGULAR mode during this 3-hour
                            period.",images\2024_slot3_scen3_1.jpg,"What was the temperature outside, in degree Celsius, at 9 pm?",Numerical,,42
2024,DI-LR,3,"The air-conditioner (AC) in a large room can be operated either in REGULAR mode
                            or in POWER mode to reduce the temperature. If the AC operates in REGULAR mode,
                            then it brings down the temperature inside the room (called inside temperature) at a
                            constant rate to the set temperature in 1 hour. If it operates in POWER mode, then this is
                            achieved in 30 minutes. If the AC is switched off, then the inside temperature
                            rises at a constant rate so as to reach the temperature outside at the time of switching off
                            in 1 hour. The temperature outside has been falling at a constant rate from 7 pm
                            onward until 3 am on a particular night. The following graph shows the inside temperature
                            between 11 pm (23:00) and 2 am (2:00) that night. The following facts are known about the AC operation that
                            night. â¢ The AC was turned on for the first time that night at 11 pm (23:00). â¢ The AC setting was changed (including turning it on/off, and/or setting different
                            temperatures) only at the beginning of the hour or at 30 minutes after the hour. â¢ The
                            AC was used in POWER mode for longer duration than in REGULAR mode during this 3-hour
                            period.",images\2024_slot3_scen3_1.jpg,"What best can be concluded about the number of times the AC must have either been turned
                                on or the AC temperature setting been altered between 11:01 pm and 1:59 am?",MCQ,More than 3 | Exactly 2 | Either 2 or 3 | Exactly 3,D
2024,DI-LR,3,"The air-conditioner (AC) in a large room can be operated either in REGULAR mode
                            or in POWER mode to reduce the temperature. If the AC operates in REGULAR mode,
                            then it brings down the temperature inside the room (called inside temperature) at a
                            constant rate to the set temperature in 1 hour. If it operates in POWER mode, then this is
                            achieved in 30 minutes. If the AC is switched off, then the inside temperature
                            rises at a constant rate so as to reach the temperature outside at the time of switching off
                            in 1 hour. The temperature outside has been falling at a constant rate from 7 pm
                            onward until 3 am on a particular night. The following graph shows the inside temperature
                            between 11 pm (23:00) and 2 am (2:00) that night. The following facts are known about the AC operation that
                            night. â¢ The AC was turned on for the first time that night at 11 pm (23:00). â¢ The AC setting was changed (including turning it on/off, and/or setting different
                            temperatures) only at the beginning of the hour or at 30 minutes after the hour. â¢ The
                            AC was used in POWER mode for longer duration than in REGULAR mode during this 3-hour
                            period.",images\2024_slot3_scen3_1.jpg,"What was the maximum difference between temperature outside and inside temperature, in
                                degree Celsius, between 11:01 pm and 1:59 am?",Numerical,,10
2024,DI-LR,3,"Out of 10 countries -- Country 1 through Country 10 -- Country 9 has the
                            highest gross domestic product (GDP), and Country 10 has the highest GDP per capita. GDP per
                            capita is the GDP of a country divided by its population. The table below provides the
                            following data about Country 1 through Country 8 for the year 2024. â¢ Column 1
                            gives the country's identity. â¢ Column 2 gives the country's GDP as a fraction of the
                            GDP of Country 9. â¢ Column 3 gives the country's GDP per capita as a fraction of the
                            GDP per capita of Country 10. â¢ Column 4 gives the country's annual GDP growth
                            rate. â¢ Column 5 gives the country's annual population growth rate. Assume that the GDP growth rates and population growth rates
                            of the countries will remain constant for the next three years.",images\2024_slot3_scen4_1.jpg,"Which one among the countries 1 through 8, has the smallest population in 2024?",MCQ,Country 3 | Country 5 | Country 8 | Country 7,C
2024,DI-LR,3,"Out of 10 countries -- Country 1 through Country 10 -- Country 9 has the
                            highest gross domestic product (GDP), and Country 10 has the highest GDP per capita. GDP per
                            capita is the GDP of a country divided by its population. The table below provides the
                            following data about Country 1 through Country 8 for the year 2024. â¢ Column 1
                            gives the country's identity. â¢ Column 2 gives the country's GDP as a fraction of the
                            GDP of Country 9. â¢ Column 3 gives the country's GDP per capita as a fraction of the
                            GDP per capita of Country 10. â¢ Column 4 gives the country's annual GDP growth
                            rate. â¢ Column 5 gives the country's annual population growth rate. Assume that the GDP growth rates and population growth rates
                            of the countries will remain constant for the next three years.",images\2024_slot3_scen4_1.jpg,The ratio of Country 4's GDP to Country 5's GDP in 2026 will be closest to,MCQ,1.032 | 1.314 | 0.963 | 1.195,D
